date,total_crashes,total_segments,total_positive_segments,crash_rate,avg_crashes_last_7_days,avg_crashes_last_30_days,temperature_2m_mean,precipitation_sum,windspeed_10m_max,rain_indicator,crashes_7d_avg_city,crashes_30d_avg_city,crash_rate_7d_avg_city,crash_rate_30d_avg_city,day_of_week,month,hidden_state,state_probability_max,state_label
2018-12-16,371,11641,364,0.03126879134095,0.2449102310798041,0.9715660166652348,4.1,21.3,30.2,1.0,421.42857142857144,375.23333333333335,0.0345208438155779,0.0308249577642241,6,12,2,1.0,High Risk Regime
2018-12-17,434,11641,418,0.0359075680783437,0.2534146550983592,0.967013143200756,4.2,1.6,30.0,1.0,428.7142857142857,379.3666666666667,0.0351344386221115,0.0311571170861609,0,12,2,1.0,High Risk Regime
2018-12-18,448,11641,426,0.0365947942616613,0.2577957220170088,0.9776651490421784,0.1,0.0,29.3,0.0,431.0,384.7,0.0353676046485942,0.0315894968931649,1,12,2,1.0,High Risk Regime
2018-12-19,455,11641,431,0.0370243106262348,0.259170174383644,0.9914096727085302,-0.6,0.0,14.5,0.0,441.2857142857143,386.6333333333333,0.0361161903125651,0.0317298055722589,2,12,2,1.0,High Risk Regime
2018-12-20,467,11641,444,0.0381410531741259,0.2653552100335022,0.9963920625375828,3.0,6.9,17.8,1.0,445.7142857142857,389.0,0.0365211628848773,0.0319245196575322,3,12,2,1.0,High Risk Regime
2018-12-21,488,11641,460,0.0395155055407611,0.2680182114938579,1.0024911949145263,12.2,43.2,38.0,1.0,434.2857142857143,390.8333333333333,0.0356253144673383,0.0320619648941958,4,12,2,1.0,High Risk Regime
2018-12-22,331,11641,320,0.0274890473327033,0.261145949660682,1.0072158749248346,6.9,3.0,33.0,1.0,427.7142857142857,394.03333333333336,0.0351344386221115,0.0323254015978008,5,12,2,1.0,High Risk Regime
2018-12-23,317,11641,303,0.0260286916931535,0.2571943991066059,1.0154625891246456,3.0,0.0,22.5,0.0,420.0,395.93333333333334,0.0343858529581405,0.0324800274890473,6,12,2,1.0,High Risk Regime
2018-12-24,347,11641,327,0.0280903702431062,0.2525556223692122,1.0203590756807834,3.1,2.4,19.8,1.0,407.57142857142856,396.96666666666664,0.0332691104102494,0.032560203877101,0,12,2,1.0,High Risk Regime
2018-12-25,180,11641,175,0.0150330727600721,0.2450820376256335,1.0230220771411391,1.4,0.0,19.8,0.0,369.2857142857143,392.93333333333334,0.030188864481451,0.0322337714400252,1,12,2,1.0,High Risk Regime
2018-12-26,313,11641,299,0.0256850786014947,0.2220599604844944,1.0126277811184603,1.0,0.0,19.0,0.0,349.0,388.96666666666664,0.0285689741922024,0.0319187927726713,2,12,2,1.0,High Risk Regime
2018-12-27,341,11641,333,0.0286057898805944,0.2098616957306073,1.0024052916416115,2.0,0.0,15.3,0.0,331.0,388.1333333333333,0.0272067937216979,0.031858660481631,3,12,2,1.0,High Risk Regime
2018-12-28,400,11641,383,0.0329009535263293,0.1990378833433553,1.0002577098187442,9.9,28.7,27.7,1.0,318.42857142857144,390.6,0.0262618577196362,0.0320447842396128,4,12,2,1.0,High Risk Regime
2018-12-29,305,11641,297,0.0255132720556653,0.1914783953268619,1.0066145520144318,8.8,0.1,27.2,1.0,314.7142857142857,387.4,0.0259796041086308,0.0317899378632992,5,12,2,1.0,High Risk Regime
2018-12-30,243,11641,234,0.0201013658620393,0.1892449102310798,0.9983678378146208,1.9,0.4,13.9,1.0,304.14285714285717,380.6333333333333,0.0251328432756145,0.0312287031469232,6,12,2,1.0,High Risk Regime
2018-12-31,389,11641,369,0.0316983077055235,0.1828880680353921,0.980929473412937,3.3,19.1,26.3,1.0,310.14285714285717,381.23333333333335,0.0256482629131027,0.0312573375712281,0,12,2,1.0,High Risk Regime
2019-01-01,255,11641,248,0.0213040116828451,0.1864960054978094,0.9824757323254016,9.9,7.5,35.6,1.0,320.85714285714283,378.7,0.0265441113306416,0.0310683503708157,1,1,2,1.0,High Risk Regime
2019-01-02,273,11641,269,0.0231079804140537,0.1929387509664118,0.9759470835838846,2.1,0.0,16.0,0.0,315.14285714285717,373.53333333333336,0.0261759544467215,0.0306846490851301,2,1,2,1.0,High Risk Regime
2019-01-03,294,11641,282,0.0242247229619448,0.1895026200498239,0.9626320762821065,4.5,0.0,25.7,0.0,308.42857142857144,370.26666666666665,0.0255500877440573,0.030426939266386,3,1,2,1.0,High Risk Regime
2019-01-04,356,11641,339,0.0291212095180826,0.1854651662228331,0.954213555536466,2.8,0.0,20.4,0.0,302.14285714285717,369.1333333333333,0.0250101243143078,0.0303381725510408,4,1,2,1.0,High Risk Regime
2019-01-05,273,11641,265,0.0227643673223949,0.1816854222145864,0.9512928442573662,5.5,20.0,23.8,1.0,297.57142857142856,365.1666666666667,0.0246174236381263,0.0300203304412564,5,1,2,1.0,High Risk Regime
2019-01-06,237,11641,233,0.0200154625891246,0.178936517481316,0.9410703547805171,4.2,0.2,31.3,1.0,296.7142857142857,359.1666666666667,0.0246051517419956,0.0295507258826561,6,1,2,1.0,High Risk Regime
2019-01-07,334,11641,320,0.0274890473327033,0.1784210978438278,0.9256077656558714,-1.9,0.2,19.1,1.0,288.85714285714283,356.73333333333335,0.0240038288315927,0.0293531483549523,0,1,2,1.0,High Risk Regime
2019-01-08,344,11641,332,0.0285198866076797,0.1736964178335194,0.9193368267330986,4.2,0.3,15.4,1.0,301.57142857142856,359.1333333333333,0.0250346681065691,0.0295507258826561,1,1,2,1.0,High Risk Regime
2019-01-09,320,11641,309,0.0265441113306416,0.1813418091229275,0.9255218623829568,4.6,3.0,35.3,1.0,308.2857142857143,357.03333333333336,0.0255255439517959,0.0293817827792572,2,1,2,1.0,High Risk Regime
2019-01-10,333,11641,326,0.0280044669701915,0.1853792629499183,0.9201099561893308,-0.2,0.0,36.7,0.0,313.85714285714283,353.73333333333335,0.0260655073815455,0.0291498439423875,3,1,2,1.0,High Risk Regime
2019-01-11,375,11641,360,0.0309251782492912,0.1887294905935916,0.9116055321707756,-3.5,0.0,28.3,0.0,316.57142857142856,353.46666666666664,0.0263232172002896,0.0291212095180826,4,1,2,1.0,High Risk Regime
2019-01-12,299,11641,282,0.0242247229619448,0.1903616527789708,0.9109183059874582,-2.9,0.0,11.8,0.0,320.2857142857143,348.9,0.026531839434511,0.0287518254445494,5,1,2,1.0,High Risk Regime
2019-01-13,218,11641,209,0.0179537840391718,0.192595137874753,0.8991495575981445,-2.4,0.8,16.9,1.0,317.57142857142856,337.23333333333335,0.0262373139273749,0.0278240700970706,6,1,2,1.0,High Risk Regime
2019-01-14,399,11641,388,0.0333304698909028,0.1909629756893737,0.8690834120780002,-3.5,0.0,21.5,0.0,326.85714285714283,337.96666666666664,0.0270718028642605,0.0279042464851244,0,1,2,1.0,High Risk Regime
2019-01-15,381,11641,364,0.03126879134095,0.1965466884288291,0.8709732840821235,-1.7,0.0,10.4,0.0,332.14285714285717,338.3,0.027464503540442,0.0279042464851244,1,1,2,1.0,High Risk Regime
2019-01-16,349,11641,334,0.0286916931535091,0.1997251095266729,0.8718323168112705,-0.3,0.0,22.8,0.0,336.2857142857143,335.46666666666664,0.0277713009437088,0.0276637173209632,2,1,2,1.0,High Risk Regime
2019-01-17,354,11641,340,0.0292071127909973,0.2022163044411992,0.8645305386135211,-2.3,0.0,18.6,0.0,339.2857142857143,332.3333333333333,0.0279431074895382,0.0274174612719411,3,1,2,1.0,High Risk Regime
2019-01-18,342,11641,328,0.0281762735160209,0.2040202731724078,0.8564556309595396,0.3,1.5,11.9,1.0,334.57142857142856,328.56666666666666,0.0275504068133567,0.0271225267016006,4,1,2,1.0,High Risk Regime
2019-01-19,292,11641,286,0.0245683360536036,0.2011854651662228,0.8467485611201787,0.0,3.0,20.4,1.0,333.57142857142856,322.73333333333335,0.0275994943978794,0.0266701027975832,5,1,2,1.0,High Risk Regime
2019-01-20,235,11641,231,0.0198436560432952,0.2005841422558199,0.8317154883601066,0.5,30.9,33.8,1.0,336.0,314.3,0.0278694761127541,0.026014374481001,6,1,2,1.0,High Risk Regime
2019-01-21,268,11641,254,0.0218194313203333,0.2020444978953698,0.8099819603126879,-13.1,0.0,35.9,0.0,317.2857142857143,312.2,0.0262250420312442,0.0258253872805887,0,1,2,1.0,High Risk Regime
2019-01-22,388,11641,370,0.0317842109784382,0.1907911691435443,0.8045700541190619,-6.8,0.0,21.8,0.0,318.2857142857143,314.56666666666666,0.0262986734080282,0.0260172379234315,1,1,2,1.0,High Risk Regime
2019-01-23,330,11641,314,0.0269736276952151,0.1913924920539472,0.8106691864960055,1.8,0.0,22.9,0.0,315.57142857142856,314.0,0.0260532354854148,0.0259800131718351,2,1,2,1.0,High Risk Regime
2019-01-24,345,11641,334,0.0286916931535091,0.189760329868568,0.8092088308564557,8.7,33.1,44.4,1.0,314.2857142857143,319.5,0.0259796041086308,0.026435300518283,3,1,2,1.0,High Risk Regime
2019-01-25,393,11641,376,0.0322996306159264,0.1889872004123357,0.8233828708873808,-0.6,0.0,35.0,0.0,321.57142857142856,322.1666666666667,0.026568655122903,0.0266557855854308,4,1,2,1.0,High Risk Regime
2019-01-26,317,11641,310,0.0266300146035563,0.1933682673309853,0.8302551327205566,-2.8,0.0,13.4,0.0,325.14285714285717,321.3666666666667,0.0268631806300391,0.0265899264095295,5,1,2,1.0,High Risk Regime
2019-01-27,254,11641,239,0.0205308822266128,0.1955158491538527,0.8281934541706039,3.1,0.0,29.2,0.0,327.85714285714283,316.5,0.0269613557990845,0.0261775906995389,6,1,2,1.0,High Risk Regime
2019-01-28,321,11641,313,0.0268877244223004,0.197148011339232,0.815651576325058,-2.2,0.0,19.1,0.0,335.42857142857144,317.03333333333336,0.0276853976707941,0.0262234057784268,0,1,2,1.0,High Risk Regime
2019-01-29,432,11641,415,0.0356498582595996,0.201700884803711,0.8170260286916932,-0.3,5.1,23.4,1.0,341.7142857142857,323.3333333333333,0.0282376329966743,0.0267416888583455,1,1,2,1.0,High Risk Regime
2019-01-30,339,11641,320,0.0274890473327033,0.2054806288119577,0.8332617472725711,-5.9,0.6,39.8,1.0,343.0,321.6666666666667,0.0283112643734583,0.0266013801792514,2,1,2,1.0,High Risk Regime
2019-01-31,354,11641,341,0.029293016063912,0.20625375826819,0.8289665836268362,-12.5,0.0,25.4,0.0,344.2857142857143,324.96666666666664,0.028397167646373,0.026867680325287,3,1,2,1.0,High Risk Regime
2019-02-01,353,11641,333,0.0286057898805944,0.2070268877244223,0.8374710076453913,-8.7,0.0,13.5,0.0,338.57142857142856,327.6333333333333,0.0278694761127541,0.0270509406408384,4,2,2,1.0,High Risk Regime
2019-02-02,342,11641,326,0.0280044669701915,0.2035907568078343,0.8443432694785671,-4.5,0.0,23.8,0.0,342.14285714285717,329.23333333333335,0.0280658264508449,0.0271769321077799,5,2,2,1.0,High Risk Regime
2019-02-03,290,11641,280,0.0240529164161154,0.2057383386307018,0.8484666265784726,1.7,0.0,18.3,0.0,347.2857142857143,327.03333333333336,0.0285689741922024,0.027007989004381,6,2,2,1.0,High Risk Regime
2019-02-04,416,11641,396,0.0340176960742204,0.2088308564556309,0.8427970105661026,3.7,0.0,14.4,0.0,360.8571428571428,331.8,0.0295875415710481,0.0273830999627752,0,2,2,1.0,High Risk Regime
2019-02-05,352,11641,338,0.0290353062451679,0.2169916673825273,0.8550811785929044,7.2,0.0,13.8,0.0,349.42857142857144,335.6333333333333,0.0286426055689864,0.0276837614179766,1,2,2,1.0,High Risk Regime
2019-02-06,386,11641,369,0.0316983077055235,0.2101194055493514,0.8649600549780947,3.0,6.5,17.7,1.0,356.14285714285717,337.3666666666667,0.0292439284793893,0.0278240700970707,2,2,2,1.0,High Risk Regime
2019-02-07,369,11641,359,0.0308392749763766,0.2141568593763422,0.869427025169659,5.1,7.0,16.9,1.0,358.2857142857143,338.2,0.0294648226097414,0.0279013830426939,3,2,2,1.0,High Risk Regime
2019-02-08,397,11641,380,0.0326432437075852,0.2154454084700627,0.8715746069925264,5.7,8.3,33.8,1.0,364.57142857142856,340.76666666666665,0.0300416017278829,0.0281046874552587,4,2,2,1.0,High Risk Regime
2019-02-09,338,11641,318,0.0273172407868739,0.2192251524783094,0.8781891590069582,-2.6,0.0,32.8,0.0,364.0,340.93333333333334,0.0299434265588376,0.0280817799158147,5,2,2,1.0,High Risk Regime
2019-02-10,285,11641,271,0.0232797869598831,0.2188815393866506,0.8786186753715317,-2.3,0.0,13.4,0.0,363.2857142857143,337.93333333333334,0.0298329794936615,0.0278269335395011,6,2,2,1.0,High Risk Regime
2019-02-11,321,11641,312,0.0268018211493857,0.2184520230220771,0.8708873808092088,0.1,0.4,11.0,1.0,349.7142857142857,338.6666666666667,0.0288021402186851,0.0279128368124158,0,2,2,1.0,High Risk Regime
2019-02-12,370,11641,346,0.0297225324284855,0.2102912120951808,0.8727772528133322,-1.3,16.9,25.4,1.0,352.2857142857143,343.73333333333335,0.0289003153877305,0.028305128425393,1,2,2,1.0,High Risk Regime
2019-02-13,379,11641,364,0.03126879134095,0.2118374710076453,0.8858345502963663,2.2,2.7,34.0,1.0,351.2857142857143,343.06666666666666,0.0288389559070772,0.0282364058070612,2,2,2,1.0,High Risk Regime
2019-02-14,381,11641,364,0.03126879134095,0.2112361480972425,0.8841164848380724,1.4,0.0,19.5,0.0,353.0,343.06666666666666,0.0289003153877305,0.0282364058070612,3,2,2,1.0,High Risk Regime
2019-02-15,367,11641,344,0.0295507258826561,0.2122669873722188,0.8841164848380724,8.3,0.2,25.0,1.0,348.7142857142857,343.6666666666667,0.0284585271270263,0.0282650402313661,4,2,2,1.0,High Risk Regime
2019-02-16,309,11641,298,0.02559917532858,0.2096898891847779,0.8856627437505369,2.5,0.0,23.8,0.0,344.57142857142856,342.1666666666667,0.0282130892044129,0.0281447756492855,5,2,2,1.0,High Risk Regime
2019-02-17,269,11641,263,0.0225925607765655,0.2071986942702517,0.8817970964693754,-1.2,0.5,15.5,1.0,342.2857142857143,339.73333333333335,0.0281149140353676,0.0279586518913037,6,2,2,1.0,High Risk Regime
2019-02-18,237,11641,227,0.0195000429516364,0.2058242419036165,0.8755261575466026,1.5,4.9,30.5,1.0,330.2857142857143,337.9,0.0270718028642605,0.0277897087879048,0,2,2,1.0,High Risk Regime
2019-02-19,318,11641,305,0.0262004982389829,0.1986083669787819,0.8708014775362941,-2.4,0.0,19.6,0.0,322.85714285714283,340.6666666666667,0.026568655122903,0.028001603527761,1,2,2,1.0,High Risk Regime
2019-02-20,336,11641,323,0.0277467571514474,0.1941413967872176,0.8779314491882141,-2.4,9.8,16.1,1.0,316.7142857142857,342.93333333333334,0.0260655073815455,0.0281991810554648,2,2,2,1.0,High Risk Regime
2019-02-21,349,11641,336,0.0288634996993385,0.1904475560518855,0.8837728717464135,4.1,8.9,19.8,1.0,312.14285714285717,341.6333333333333,0.0257218942898867,0.0281018240128282,3,2,2,1.0,High Risk Regime
2019-02-22,320,11641,302,0.0259427884202388,0.1876986513186152,0.8804226441027403,3.3,0.0,18.2,0.0,305.42857142857144,341.3,0.0252064746523985,0.0280674627036623,4,2,2,1.0,High Risk Regime
2019-02-23,248,11641,243,0.0208744953182716,0.1836611974916244,0.8795636113735933,1.0,1.1,12.9,1.0,296.7142857142857,338.06666666666666,0.0245315203652116,0.0278068894424877,5,2,2,1.0,High Risk Regime
2019-02-24,250,11641,236,0.0202731724078687,0.1784210978438278,0.8712309939008677,6.6,20.9,40.1,1.0,294.0,333.3,0.0242001791696835,0.0274060075022191,6,2,2,1.0,High Risk Regime
2019-02-25,401,11641,381,0.0327291469804999,0.1767889356584485,0.8589468258740658,2.2,0.0,45.7,0.0,317.42857142857144,336.1,0.0260900511738068,0.0276093119147839,0,2,2,1.0,High Risk Regime
2019-02-26,409,11641,394,0.033845889528391,0.190877072416459,0.8661627007989005,-1.7,0.0,28.0,0.0,330.42857142857144,341.26666666666665,0.0271822499294366,0.0280531454915098,1,2,2,1.0,High Risk Regime
2019-02-27,319,11641,308,0.026458208057727,0.1986942702516966,0.8794777081006786,-3.4,0.4,19.1,1.0,328.0,341.2,0.0269981714874765,0.0280388282793574,2,2,2,1.0,High Risk Regime
2019-02-28,403,11641,387,0.0332445666179881,0.1972339146121467,0.8793059015548492,-0.8,0.3,27.7,1.0,335.7142857142857,340.23333333333335,0.0276240381901407,0.0279586518913037,3,2,2,1.0,High Risk Regime
2019-03-01,438,11641,420,0.0360793746241731,0.2018726913495404,0.876814706640323,-0.7,2.0,13.3,1.0,352.57142857142856,343.53333333333336,0.0290721219335599,0.0282449961343527,4,3,2,1.0,High Risk Regime
2019-03-02,374,11641,362,0.0310969847951206,0.2120092775534748,0.8853191306588781,1.2,10.4,19.9,1.0,370.57142857142856,344.2,0.0305324775731098,0.028305128425393,5,3,2,1.0,High Risk Regime
2019-03-03,319,11641,310,0.0266300146035563,0.2228330899407267,0.887037196117172,1.8,8.6,14.4,1.0,380.42857142857144,343.06666666666666,0.0314405978867794,0.0282392692494917,6,3,2,1.0,High Risk Regime
2019-03-04,272,11641,264,0.0226784640494802,0.2287604157718409,0.8841164848380724,0.0,17.9,22.2,1.0,362.0,340.73333333333335,0.0300047860394909,0.0280617358188013,0,3,2,1.0,High Risk Regime
2019-03-05,373,11641,359,0.0308392749763766,0.2176788935658448,0.8781032557340435,-6.2,0.0,15.8,0.0,356.85714285714283,343.5,0.0295752696749174,0.02828794777081,1,3,2,1.0,High Risk Regime
2019-03-06,370,11641,353,0.0303238553388884,0.2145863757409157,0.8852332273859634,-6.1,0.0,27.3,0.0,364.1428571428572,341.96666666666664,0.0301275050007976,0.028164819746299,2,3,2,1.0,High Risk Regime
2019-03-07,333,11641,327,0.0280903702431062,0.2189674426595653,0.8812816768318873,-4.5,0.2,27.2,1.0,354.14285714285717,341.3333333333333,0.0293911912329574,0.0281333218795636,3,3,2,1.0,High Risk Regime
2019-03-08,378,11641,363,0.0311828880680353,0.2129542135555364,0.879649514646508,-2.0,0.0,15.0,0.0,345.57142857142856,341.06666666666666,0.0286916931535091,0.0281161412249806,4,3,2,1.0,High Risk Regime
2019-03-09,323,11641,312,0.0268018211493857,0.2078000171806545,0.8789622884631905,1.2,0.0,13.8,0.0,338.2857142857143,339.53333333333336,0.0280780983469755,0.0279815594307476,5,3,2,1.0,High Risk Regime
2019-03-10,260,11641,256,0.0219912378661627,0.203418950262005,0.8750107379091143,4.1,14.7,24.9,1.0,329.85714285714283,334.96666666666664,0.0274154159559193,0.0276264925693668,6,3,2,1.0,High Risk Regime
2019-03-11,390,11641,374,0.032127824070097,0.1983506571600378,0.8632419895198007,6.6,0.0,26.4,0.0,346.7142857142857,336.7,0.0287653245302931,0.0277868453454743,0,3,2,1.0,High Risk Regime
2019-03-12,345,11641,327,0.0280903702431062,0.2084872433639721,0.867708959711365,2.1,0.0,26.2,0.0,342.7142857142857,338.7,0.0283726238541116,0.0279471981215817,1,3,2,1.0,High Risk Regime
2019-03-13,338,11641,324,0.0278326604243621,0.2060819517223606,0.8728631560862469,1.4,0.0,19.1,0.0,338.14285714285717,339.26666666666665,0.0280167388663222,0.0279815594307476,2,3,2,1.0,High Risk Regime
2019-03-14,380,11641,364,0.03126879134095,0.2033330469890902,0.8743235117257967,6.6,0.0,22.5,0.0,344.85714285714283,339.6,0.028470799023157,0.0280331013944964,3,3,2,1.0,High Risk Regime
2019-03-15,390,11641,381,0.0327291469804999,0.2073705008160811,0.8751825444549437,15.4,19.6,31.6,1.0,346.57142857142856,339.96666666666664,0.0286916931535091,0.0280817799158147,4,3,2,1.0,High Risk Regime
2019-03-16,340,11641,326,0.0280044669701915,0.2084013400910574,0.8761274804570054,7.4,0.0,31.6,0.0,349.0,338.6,0.0288634996993385,0.0279729691034561,5,3,2,1.0,High Risk Regime
2019-03-17,257,11641,247,0.0212181084099304,0.2098616957306073,0.8726054462675028,2.1,0.0,21.5,0.0,348.57142857142856,334.93333333333334,0.0287530526341625,0.0276952151876986,6,3,2,1.0,High Risk Regime
2019-03-18,348,11641,335,0.0287775964264238,0.2096039859118632,0.863156086246886,1.7,0.0,15.7,0.0,342.57142857142856,336.23333333333335,0.0282744486850663,0.0278011625576267,0,3,2,1.0,High Risk Regime
2019-03-19,340,11641,320,0.0274890473327033,0.2059960484494459,0.8665063138905592,2.6,0.0,15.1,0.0,341.85714285714283,338.6,0.0281885454121516,0.0279643787761647,1,3,2,1.0,High Risk Regime
2019-03-20,340,11641,323,0.0277467571514474,0.2055665320848724,0.8726054462675028,3.9,0.0,26.6,0.0,342.14285714285717,342.03333333333336,0.0281762735160209,0.0282392692494917,2,3,2,1.0,High Risk Regime
2019-03-21,391,11641,380,0.0326432437075852,0.2057383386307018,0.8814534833777167,6.0,14.7,24.3,1.0,343.7142857142857,344.46666666666664,0.0283726238541116,0.0284540274317784,3,3,2,1.0,High Risk Regime
2019-03-22,466,11641,438,0.0376256335366377,0.2066832746327635,0.8877244223004896,6.1,18.1,39.0,1.0,354.57142857142856,348.8,0.0290721219335599,0.0287833233112848,4,3,2,1.0,High Risk Regime
2019-03-23,314,11641,302,0.0259427884202388,0.2132119233742805,0.8988918477794003,4.0,0.4,34.5,1.0,350.85714285714283,347.6333333333333,0.0287775964264238,0.0286859662686481,5,3,2,1.0,High Risk Regime
2019-03-24,260,11641,251,0.0215617215015892,0.2109784382784984,0.895885233227386,6.4,0.0,21.6,0.0,351.2857142857143,345.6333333333333,0.0288266840109465,0.0285399307046931,6,3,2,1.0,High Risk Regime
2019-03-25,314,11641,305,0.0262004982389829,0.2112361480972425,0.8907310368525041,8.0,1.2,16.3,1.0,346.42857142857144,347.8333333333333,0.0284585271270263,0.0287174641353835,0,3,2,1.0,High Risk Regime
2019-03-26,368,11641,356,0.0305815651576325,0.2083154368181427,0.8964006528648741,3.1,0.0,22.9,0.0,350.42857142857144,351.76666666666665,0.0289003153877305,0.0290610772270423,1,3,2,1.0,High Risk Regime
2019-03-27,313,11641,305,0.0262004982389829,0.2107207284597543,0.9065372390688086,1.9,0.0,16.2,0.0,346.57142857142856,348.8333333333333,0.0286794212573784,0.0288434556023251,2,3,2,1.0,High Risk Regime
2019-03-28,412,11641,396,0.0340176960742204,0.2084013400910574,0.8989777510523151,3.9,0.0,26.9,0.0,349.57142857142856,348.93333333333334,0.0288757715954692,0.028849182487186,3,3,2,1.0,High Risk Regime
2019-03-29,340,11641,328,0.0281762735160209,0.2102053088222661,0.8992354608710592,9.2,0.6,14.6,1.0,331.57142857142856,349.6333333333333,0.0275258630210953,0.0289064513357958,4,3,2,1.0,High Risk Regime
2019-03-30,319,11641,309,0.0265441113306416,0.1993814964350141,0.9010394296022678,11.4,0.0,32.1,0.0,332.2857142857143,346.8333333333333,0.02761176629401,0.0286831028262176,5,3,2,1.0,High Risk Regime
2019-03-31,271,11641,265,0.0227643673223949,0.1998110127995876,0.8938235546774332,10.8,4.3,24.1,1.0,333.85714285714283,341.26666666666665,0.0277835728398394,0.0282392692494917,6,3,2,1.0,High Risk Regime
2019-04-01,345,11641,327,0.0280903702431062,0.2007559488016493,0.8794777081006786,3.1,0.0,32.3,0.0,338.2857142857143,340.3,0.0280535545547142,0.0281390487644245,0,4,2,1.0,High Risk Regime
2019-04-02,326,11641,318,0.0273172407868739,0.203418950262005,0.8769865131861524,4.2,0.9,25.0,1.0,332.2857142857143,340.53333333333336,0.0275872225017487,0.0281619563038685,1,4,2,1.0,High Risk Regime
2019-04-03,355,11641,340,0.0292071127909973,0.1998110127995876,0.8775878360965553,9.6,0.8,38.6,1.0,338.2857142857143,343.3,0.0280167388663222,0.0283795779285857,2,4,2,1.0,High Risk Regime
2019-04-04,430,11641,414,0.0355639549866849,0.203418950262005,0.8847178077484752,8.0,0.0,28.2,0.0,340.85714285714283,345.2,0.0282376329966743,0.0285370672622626,3,4,2,1.0,High Risk Regime
2019-04-05,429,11641,408,0.0350485353491968,0.2049652091744695,0.889614294304613,3.8,6.9,18.0,1.0,353.57142857142856,347.1666666666667,0.029219384687128,0.0286945565959396,4,4,2,1.0,High Risk Regime
2019-04-06,358,11641,338,0.0290353062451679,0.2126106004638776,0.8946825874065802,10.1,0.4,14.8,1.0,359.14285714285717,348.0,0.0295752696749174,0.028726054462675,5,4,2,1.0,High Risk Regime
2019-04-07,296,11641,289,0.0248260458723477,0.2159608281075509,0.8968301692294477,10.3,0.0,19.4,0.0,362.7142857142857,345.26666666666665,0.0298697951820535,0.0285141597228187,6,4,2,1.0,High Risk Regime
2019-04-08,344,11641,335,0.0287775964264238,0.2181084099304183,0.8897861008504424,16.5,10.0,25.2,1.0,362.57142857142856,345.96666666666664,0.0299679703510989,0.02858001889872,0,4,2,1.0,High Risk Regime
2019-04-09,328,11641,316,0.0271454342410445,0.2180225066575036,0.8915900695816511,8.8,0.8,21.5,1.0,362.8571428571428,348.23333333333335,0.0299434265588376,0.0287518254445494,1,4,2,1.0,High Risk Regime
2019-04-10,346,11641,332,0.0285198866076797,0.218194313203333,0.8974314921398505,9.3,0.0,26.0,0.0,361.57142857142856,346.76666666666665,0.0298452513897922,0.0286315608624688,2,4,2,1.0,High Risk Regime
2019-04-11,332,11641,322,0.0276608538785327,0.2174211837471007,0.8936517481316039,6.3,0.0,14.9,0.0,347.57142857142856,346.3333333333333,0.0287162369457704,0.0286172436503164,3,4,2,1.0,High Risk Regime
2019-04-12,437,11641,412,0.0353921484408555,0.2090026630014603,0.8925350055837128,12.1,12.3,32.4,1.0,348.7142857142857,349.6333333333333,0.0287653245302931,0.0288692265841995,4,4,2,1.0,High Risk Regime
2019-04-13,387,11641,375,0.0322137273430117,0.2096898891847779,0.9010394296022678,17.6,12.6,21.3,1.0,352.85714285714283,349.8666666666667,0.029219384687128,0.0289007244509349,5,4,2,1.0,High Risk Regime
2019-04-14,278,11641,265,0.0227643673223949,0.2121810840993042,0.9016407525126708,15.4,2.6,24.2,1.0,350.2857142857143,346.1333333333333,0.0289248591799919,0.028568565128998,6,4,2,1.0,High Risk Regime
2019-04-15,401,11641,383,0.0329009535263293,0.2106348251868396,0.8920195859462245,13.9,17.2,39.6,1.0,358.42857142857144,348.1666666666667,0.0295139101942641,0.028731781347536,0,4,2,1.0,High Risk Regime
2019-04-16,404,11641,385,0.0330727600721587,0.2155313117429774,0.8972596855940211,11.0,0.0,29.0,0.0,369.2857142857143,353.06666666666666,0.0303606710272804,0.0291269364029436,1,4,2,1.0,High Risk Regime
2019-04-17,366,11641,347,0.0298084357014002,0.2220599604844944,0.9098874667124818,10.5,0.6,21.9,1.0,372.1428571428572,353.6666666666667,0.0305447494692404,0.0291612977121095,2,4,2,1.0,High Risk Regime
2019-04-18,319,11641,307,0.0263723047848123,0.2237780259427884,0.9114337256249464,12.5,1.7,24.6,1.0,370.2857142857143,352.96666666666664,0.0303606710272804,0.0291240729605131,3,4,2,1.0,High Risk Regime
2019-04-19,338,11641,329,0.0282621767889356,0.2226612833948973,0.9096297568937376,18.6,6.1,33.5,1.0,356.14285714285717,352.9,0.0293421036484347,0.029141253615096,4,4,2,1.0,High Risk Regime
2019-04-20,274,11641,267,0.0229361738682243,0.2141568593763422,0.9094579503479082,15.7,10.7,33.5,1.0,340.0,349.0,0.0280167388663222,0.0288176846204507,5,4,2,1.0,High Risk Regime
2019-04-21,232,11641,227,0.0195000429516364,0.2044497895369813,0.8994072674168886,13.3,0.1,20.9,1.0,333.42857142857144,341.2,0.0275504068133567,0.0282134982676173,6,4,2,1.0,High Risk Regime
2019-04-22,308,11641,295,0.0253414655098359,0.2004982389829052,0.8793059015548492,13.5,7.4,23.6,1.0,320.14285714285717,341.0,0.0264704799538576,0.0281934541706038,0,4,2,1.0,High Risk Regime
