segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,segment_length,road_type,lanes,maxspeed,oneway,is_bridge,is_tunnel,is_junction,segment_curvature,bearing_change_max,u_degree,v_degree,intersection_degree_max,near_intersection,near_traffic_signal,near_crossing,curvature_norm,bearing_norm,intersection_norm,visibility_risk_score,gmm_cluster,cluster_probability_max,cluster_label
56646,35,0.013687915526007,0.1162146221541061,0.013687915526007,0.0958154086820492,0.4035979663668361,47.80981025223617,secondary,3.0,25.0,0,0,0,0,1.7051218881292133e-08,0.0290293657177471,3,3,3,0,0,0,3.4102437762584262e-09,0.0001676335153844,0.4285714285714285,0.0857813404845369,4,1.0,Elevated Risk Corridors
56651,28,0.0109503324208056,0.1040896723754749,0.0109503324208056,0.0766523269456394,0.3238169730152522,25.392190641040028,secondary,3.0,25.0,0,0,0,0,3.816384097632408e-09,0.0114657683251948,3,3,3,0,0,0,7.632768195264817e-10,6.621043909893684e-05,0.4285714285714285,0.085740770195236,4,1.0,Elevated Risk Corridors
56654,41,0.0156433320297223,0.1241154409863682,0.0156433320297223,0.1122409073132577,0.4810324599139616,107.19717593027616,secondary,3.0,25.0,0,0,0,0,4.1944225870338424e-13,0.0001917576053642,3,3,3,0,0,0,8.388845174067684e-14,1.1073270357146702e-06,0.4285714285714285,0.0857147286451335,4,1.0,Elevated Risk Corridors
56657,41,0.0152522487289792,0.1225785211912008,0.0152522487289792,0.1122409073132577,0.4810324599139616,154.28443389821882,secondary,3.0,25.0,0,0,0,0,7.741842552588807e-06,1.2175335505751832,3,4,4,1,1,0,1.5483685105177614e-06,0.0070307918941751,0.5714285714285714,0.1170986503907885,3,0.9999999522617611,Moderate-Risk Segments
56659,24,0.0093859992178333,0.0964444913587477,0.0093859992178333,0.0657019945248337,0.2815799765350019,77.27072000625161,secondary,3.0,25.0,0,0,0,0,1.436941560406524e-06,0.378955084975189,4,4,4,1,1,0,2.873883120813048e-07,0.0021883210844098,0.5714285714285714,0.115161157674803,3,0.9999999949539244,Moderate-Risk Segments
56674,27,0.0105592491200625,0.1022342355463462,0.0105592491200625,0.073914743840438,0.3167774736018772,152.58116819572615,residential,1.0,25.0,1,0,0,0,0.0034288991501945,18.64812771147342,4,4,4,1,1,0,0.0006857798300389,0.1076858252435275,0.5714285714285714,0.1576343563151408,0,1.0,Intermediate Risk Group
56693,24,0.0093859992178333,0.0964444913587478,0.0093859992178333,0.0657019945248337,0.2815799765350019,37.13374327484093,secondary,3.0,25.0,0,0,0,0,1.0270181478588825e-06,0.1965251976857303,3,3,3,0,0,0,2.054036295717765e-07,0.0011348580630383,0.4285714285714285,0.0861683111009529,4,1.0,Elevated Risk Corridors
56728,36,0.01407899882675,0.1178397695352903,0.01407899882675,0.0985529917872506,0.4223699648025029,293.22624740972685,residential,1.0,25.0,0,0,0,0,0.0002276842800286,4.598644239523196,4,4,4,1,1,0,4.553685600572344e-05,0.0265554165863937,0.5714285714285714,0.124926095662674,3,0.9999962613422865,Moderate-Risk Segments
56743,22,0.0086038326163472,0.0923750174599172,0.0086038326163472,0.0602268283144309,0.2581149784904185,15.211347372075055,secondary,3.0,25.0,0,0,0,0,1.9278113419618492e-05,0.7115651270719923,3,3,3,0,1,0,3.855622683923698e-06,0.0041090172219336,0.4285714285714285,0.0873594348521327,4,1.0,Elevated Risk Corridors
56749,23,0.0089949159170903,0.0944324885199473,0.0089949159170903,0.0629644114196323,0.2698474775127102,320.67181281905005,residential,1.0,25.0,1,0,0,0,1.36501605574324e-08,0.0543061753746769,3,4,4,1,0,0,2.73003211148648e-09,0.0003135974507212,0.5714285714285714,0.1144111543580156,3,0.9999991826382698,Moderate-Risk Segments
56754,50,0.0191630817364098,0.1371248032153659,0.0191630817364098,0.1349237387563551,0.5756746186937818,79.95128978418798,secondary,3.0,25.0,0,0,0,0,0.0003710334042699,3.1160425765933724,4,3,4,1,1,0,7.420668085398319e-05,0.0179939574388464,0.5714285714285714,0.1215129799335944,3,0.9999999909172175,Moderate-Risk Segments
56757,27,0.0101681658193195,0.1003429714941982,0.0101681658193195,0.073914743840438,0.3167774736018772,317.32687183632424,tertiary,2.0,25.0,0,0,0,0,0.0001509131621542,4.697192229915686,4,4,4,1,1,0,3.018263243084185e-05,0.0271244936452652,0.5714285714285714,0.1251475847967927,3,0.999983901736773,Moderate-Risk Segments
56786,22,0.0086038326163472,0.0923750174599173,0.0086038326163472,0.0602268283144309,0.2581149784904185,47.73282245137962,secondary,3.0,25.0,0,0,0,0,1.0041028608576141e-07,0.0686096761797898,3,3,3,0,0,0,2.0082057217152284e-08,0.0003961947125965,0.4285714285714285,0.0858727716321472,4,1.0,Elevated Risk Corridors
56794,23,0.0089949159170903,0.0944324885199473,0.0089949159170903,0.0629644114196323,0.2698474775127102,22.965245876213807,secondary,3.0,25.0,0,0,0,0,7.515577190586598e-06,0.500171266898974,3,3,3,0,1,0,1.5031154381173195e-06,0.0028882983038548,0.4285714285714285,0.0868702062820028,4,1.0,Elevated Risk Corridors
56806,65,0.0254204145482987,0.1574290622651387,0.0254204145482987,0.1779429018380915,0.7626124364489636,26.41634626559265,secondary,2.0,25.0,0,0,0,0,0.00010104282733,1.323627680059019,3,3,3,0,1,0,2.0208565466006688e-05,0.0076434450282445,0.4285714285714285,0.0887797471517699,4,1.0,Elevated Risk Corridors
56814,27,0.0105592491200625,0.1022342355463462,0.0105592491200625,0.073914743840438,0.3167774736018772,12.76515452741781,secondary,2.0,25.0,0,0,0,0,0.001446121261506,6.332502201858915,3,3,3,0,1,0,0.0002892242523012,0.0365677850352813,0.4285714285714285,0.1004570894293187,4,1.0,Elevated Risk Corridors
56829,44,0.0172076652326945,0.1300698962358026,0.0172076652326945,0.1204536566288619,0.516229956980837,89.42188792228035,secondary,3.0,25.0,0,0,0,0,0.0006172437389817,3.1010355808012378,4,4,4,1,1,0,0.0001234487477963,0.0179072977617299,0.5714285714285714,0.1214980128895248,3,0.9999948788325207,Moderate-Risk Segments
56832,27,0.0101681658193195,0.1003429714941981,0.0101681658193195,0.073914743840438,0.3167774736018772,87.53487953761758,secondary,4.0,25.0,0,0,0,0,8.082285391886046e-05,2.5730418320207207,4,4,4,1,1,0,1.616457078377209e-05,0.0148583352363461,0.5714285714285714,0.1202355142085662,3,0.9999999763185631,Moderate-Risk Segments
56836,21,0.0082127493156042,0.0902689692053565,0.0082127493156042,0.0574892452092295,0.2463824794681267,70.40235100625449,secondary,2.0,25.0,0,0,0,0,0.0002580885327827,1.8230085079571268,3,4,4,1,1,0,5.16177065565504e-05,0.0105271788483383,0.5714285714285714,0.1185172329076722,3,0.9999999491307263,Moderate-Risk Segments
56842,25,0.0097770825185764,0.0984138147154794,0.0097770825185764,0.0684395776300351,0.2933124755572937,94.699454106979,secondary,3.0,25.0,0,0,0,0,0.0002565718883817,2.201979703272883,4,4,4,1,1,0,5.131437767635916e-05,0.0127155929638205,0.5714285714285714,0.119392477222313,3,0.9999999803476529,Moderate-Risk Segments
56847,75,0.0289401642549863,0.1676711839210912,0.0289401642549863,0.2053187328901056,0.8799374266718811,185.0286927611565,tertiary,2.0,25.0,0,0,0,0,0.0020644659702317,9.909535028736684,4,4,4,1,1,0,0.0004128931940463,0.057223785350451,0.5714285714285714,0.1373403857035132,0,1.0,Intermediate Risk Group
56851,20,0.0078216660148611,0.0881108605116462,0.0078216660148611,0.0547516621040281,0.2346499804458349,57.17154051974765,secondary,3.0,25.0,0,0,0,0,0.0001259830658395,1.0704079873232215,3,3,3,0,1,0,2.519661316791044e-05,0.0061811978792511,0.4285714285714285,0.0881968435112533,4,1.0,Elevated Risk Corridors
