segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified,kmeans_cluster,gmm_cluster
270,108,0.040672663277278,0.2088031363688907,0.040672663277278,0.2937035588580368,1.2287837309346892,12.635705905357842,3.889949159170904,21.59225655064529,0.0393013100436681,0.0422654268808114,1047.7228759321802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
275,31,0.0117324990222917,0.1129768089889316,0.0117324990222917,0.0848650762612436,0.3637074696910441,12.635705905357842,3.889949159170904,21.59225655064529,0.0101892285298398,0.0135249366018596,82.75104745574635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
277,31,0.0121235823230348,0.109459064292835,0.0121235823230348,0.0848650762612436,0.3637074696910441,12.635705905357842,3.889949159170904,21.59225655064529,0.0109170305676855,0.0135249366018596,297.5001346114007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
284,25,0.0097770825185764,0.0984138147154795,0.0097770825185764,0.0684395776300351,0.2933124755572937,12.635705905357842,3.889949159170904,21.59225655064529,0.0087336244541484,0.0109890109890109,93.48214449431428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
302,119,0.0445834962847086,0.2197789020752654,0.0445834962847086,0.3257723895189675,1.3883457176378569,12.635705905357842,3.889949159170904,21.59225655064529,0.0436681222707423,0.0456466610312764,271.20468595183564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
305,36,0.01407899882675,0.1178397695352902,0.01407899882675,0.0985529917872506,0.4180680484943292,12.635705905357842,3.889949159170904,21.59225655064529,0.019650655021834,0.007607776838546,351.01446421132965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
310,188,0.0657019945248337,0.2961526589870381,0.0657019945248337,0.5146656237778647,2.205709816190849,12.635705905357842,3.889949159170904,21.59225655064529,0.0764192139737991,0.0532544378698224,901.9032334265244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2
316,53,0.0199452483378959,0.1478873749456485,0.0199452483378959,0.1423543214704732,0.6010950332420806,12.635705905357842,3.889949159170904,21.59225655064529,0.024745269286754,0.0143702451394759,461.01677625669566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
318,193,0.0715682440359796,0.2800294376786069,0.0715682440359796,0.5283535393038717,2.2522487289792728,12.635705905357842,3.889949159170904,21.59225655064529,0.0684133915574963,0.0752324598478444,668.456781413603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2
324,28,0.0109503324208056,0.1040896723754752,0.0109503324208056,0.0766523269456394,0.3285099726241689,12.635705905357842,3.889949159170904,21.59225655064529,0.0094614264919941,0.0126796280642434,169.6774648549204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4
332,22,0.0086038326163472,0.0923750174599171,0.0086038326163472,0.0602268283144309,0.2581149784904185,12.635705905357842,3.889949159170904,21.59225655064529,0.0065502183406113,0.0109890109890109,226.66821133092668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
340,29,0.0113414157215486,0.1059111649485042,0.0113414157215486,0.0793899100508408,0.3402424716464607,12.635705905357842,3.889949159170904,21.59225655064529,0.0109170305676855,0.0118343195266272,82.60265568431636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
341,25,0.0093859992178333,0.1023120302814448,0.0093859992178333,0.0684395776300351,0.2933124755572937,12.635705905357842,3.889949159170904,21.59225655064529,0.0080058224163027,0.0109890109890109,82.60265568431636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
344,28,0.0109503324208056,0.104089672375475,0.0109503324208056,0.0766523269456394,0.3285099726241689,12.635705905357842,3.889949159170904,21.59225655064529,0.0109170305676855,0.0109890109890109,105.30954615407042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
345,70,0.0250293312475557,0.1792041306244021,0.0250293312475557,0.1916308173640985,0.8212749315604224,12.635705905357842,3.889949159170904,21.59225655064529,0.024745269286754,0.0253592561284869,118.24104872360644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
346,28,0.0109503324208056,0.104089672375475,0.0109503324208056,0.0766523269456394,0.3285099726241689,12.635705905357842,3.889949159170904,21.59225655064529,0.0109170305676855,0.0109890109890109,184.13095213904975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
